,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Order_Hour,Order_Min,Picked_Hour,Picked_Min
22103,20.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,,Metropolitian,12,08,35,08,45
22104,24.0,4.6,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,16,08,55,09,10
22105,26.0,4.8,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,18,21,30,21,40
22106,26.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,20,40,20,50
22107,38.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,0.375,,09,05
22108,29.0,4.5,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,24,08,15,08,30
22109,39.0,4.5,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20,23,55,24,10
22110,30.0,3.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,44,21,45,21,55
22111,37.0,4.7,Cloudy,High,2,Snack,motorcycle,1.0,No,Urban,37,13,40,13,55
22112,38.0,5.0,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,28,20,15,20,30
22113,,,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,,,22,05
22114,35.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,41,0.791666667,,19,10
22115,33.0,4.5,Fog,Low,1,Buffet,scooter,,No,Metropolitian,33,23,35,23,50
22116,37.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,25,18,10,18,20
22117,30.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,23,17,50,18,05
22118,37.0,4.1,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,43,22,50,22,55
22119,30.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20,40,20,55
22120,30.0,4.8,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,39,21,40,21,45
22121,25.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,21,22,40,22,50
22122,35.0,4.2,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,36,18,40,18,50
22123,34.0,4.7,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,24,18,30,18,40
22124,20.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,25,18,40,18,55
22125,26.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,10,23,40,23,50
22126,33.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,27,16,10,16,25
22127,37.0,3.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,19,10,19,25
22128,23.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,14,21,45,0.916666667,
22129,28.0,4.8,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,24,22,10,22,25
22130,35.0,4.3,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,43,19,40,19,45
22131,38.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,23,15,23,25
22132,21.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,24,16,35,16,45
22133,29.0,4.7,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,30,17,35,17,40
22134,22.0,4.6,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,22,15,22,20
22135,33.0,4.9,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,33,18,55,19,05
22136,29.0,4.4,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,20,50,21,05
22137,23.0,4.7,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,22,20,22,30
22138,33.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,50,20,10,20,25
22139,36.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,28,22,40,22,45
22140,32.0,4.6,Sunny,High,1,Drinks,scooter,0.0,No,Urban,22,11,50,12,05
22141,20.0,5.0,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,18,08,30,08,45
22142,,,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,12,20,12,35
22143,25.0,4.6,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,13,20,15,20,30
22144,27.0,4.7,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31,18,50,0.791666667,
22145,36.0,4.9,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,23,19,40,19,50
22146,29.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,19,50,19,55
22147,25.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,23,20,23,35
22148,27.0,4.6,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,23,30,23,40
22149,24.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,22,55,23,05
22150,39.0,4.0,Stormy,Jam,0,Snack,motorcycle,3.0,No,Semi-Urban,49,0.833333333,,20,10
22151,27.0,5.0,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,21,15,21,20
22152,35.0,4.7,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,20,19,35,19,45
22153,23.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,11,0.791666667,,19,10
22154,30.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,38,22,30,22,35
22155,20.0,4.9,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,26,19,25,19,30
22156,37.0,4.9,Sandstorms,High,0,Drinks,motorcycle,0.0,Yes,Metropolitian,42,14,45,14,55
22157,37.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Semi-Urban,50,19,30,19,45
22158,36.0,3.5,Cloudy,Low,2,Meal,scooter,2.0,No,Metropolitian,37,23,30,23,35
22159,38.0,4.6,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,21,30,21,35
22160,37.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,26,22,55,23,10
22161,38.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,33,17,30,17,40
22162,22.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12,22,50,0.958333333,
22163,39.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,09,20,09,25
22164,38.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,29,23,25,23,35
22165,35.0,4.7,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,0.375,,09,15
22166,26.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,09,45,09,50
22167,,,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,,,11,25
22168,32.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,19,55,20,05
22169,37.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,18,15,18,25
22170,27.0,4.7,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,27,16,55,0.708333333,
22171,22.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,,15,08,35,08,45
22172,27.0,4.5,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,21,15,50,0.666666667,
22173,20.0,5.0,Sunny,High,2,Drinks,motorcycle,,No,Urban,16,11,20,11,25
22174,37.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,23,55,24,10
22175,21.0,4.8,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,0.541666667,,13,15
22176,24.0,4.2,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33,20,35,20,50
22177,20.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,19,50,0.833333333,
22178,32.0,4.8,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,22,09,10,09,20
22179,31.0,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27,17,10,17,25
22180,23.0,4.6,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,,12,15,50,16,05
22181,29.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,12,18,20,18,25
22182,26.0,4.7,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,25,11,50,0.5,
22183,,,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,,,08,30
22184,36.0,4.1,Stormy,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,38,17,10,17,20
22185,33.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,08,40,08,50
22186,34.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,19,40,19,45
22187,28.0,4.7,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,17,10,25,10,40
22188,26.0,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,08,35,08,45
22189,27.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,19,15,19,25
22190,35.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,42,20,15,20,25
22191,23.0,4.6,Sunny,High,1,Meal,scooter,1.0,No,Urban,15,11,20,11,35
22192,24.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,10,40,10,50
22193,35.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,52,19,35,19,40
22194,32.0,4.7,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,10,25,10,30
22195,38.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,19,55,20,05
22196,39.0,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,11,35,11,50
22197,33.0,4.6,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,17,18,10,18,15
22198,36.0,5.0,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,29,13,45,13,55
22199,39.0,4.5,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,21,20,10,20,25
22200,32.0,4.2,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,17,45,17,50
22201,22.0,4.7,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,20,21,25,21,40
22202,23.0,4.5,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,12,23,25,23,30
22203,25.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,18,20,18,25
22204,37.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,27,17,30,17,45
22205,34.0,4.8,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,22,40,22,45
22206,35.0,4.1,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,17,40,17,55
22207,24.0,4.1,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,34,11,45,0.5,
22208,28.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Urban,12,10,45,10,55
22209,,,Stormy,Low,2,Drinks,motorcycle,0.0,No,,16,,,22,25
22210,32.0,4.7,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,30,17,50,17,55
22211,30.0,5.0,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,22,40,22,50
22212,33.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,42,20,55,0.875,
22213,30.0,4.1,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,19,20,19,25
22214,28.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,19,0.458333333,,11,15
22215,29.0,4.7,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,28,18,55,19,05
22216,33.0,4.7,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,34,13,55,14,10
22217,33.0,4.6,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,18,50,18,55
22218,35.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,17,35,17,50
22219,32.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Urban,23,23,15,23,20
22220,22.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,27,23,35,23,40
22221,39.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,17,19,45,19,55
22222,23.0,4.5,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,22,18,40,18,55
22223,32.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,0.416666667,,10,05
22224,24.0,4.9,Stormy,High,1,Buffet,motorcycle,0.0,No,Urban,15,11,30,11,45
22225,29.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,23,45,23,50
22226,25.0,4.5,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,23,55,24,10
22227,35.0,4.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,21,25,21,30
22228,35.0,4.6,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,43,22,20,22,35
22229,32.0,3.5,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,35,23,25,23,35
22230,23.0,4.7,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,17,15,17,20
22231,38.0,4.6,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,24,23,25,23,40
22232,25.0,4.5,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22,20,20,20,35
22233,22.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,19,17,20,17,35
22234,,,Fog,Jam,2,Buffet,scooter,,No,Urban,35,,,0.833333333,
22235,27.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,17,08,30,08,45
22236,24.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,22,0.791666667,,19,15
22237,34.0,5.0,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,14,08,10,08,15
22238,20.0,4.4,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,34,21,55,22,05
22239,23.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,12,19,45,19,55
22240,30.0,4.1,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,44,20,50,20,55
22241,23.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,23,30,23,45
22242,32.0,5.0,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,33,18,40,18,50
22243,25.0,4.5,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,,21,20,55,0.875,
22244,,,Cloudy,High,2,Buffet,motorcycle,0.0,No,Urban,31,,,14,10
22245,30.0,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,,26,22,15,22,20
22246,26.0,4.6,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,22,40,22,55
22247,37.0,4.4,Windy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,13,30,13,45
22248,37.0,4.4,Windy,Low,0,Meal,motorcycle,,No,Urban,24,0.416666667,,10,05
22249,26.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,18,35,18,45
22250,34.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,16,23,55,24,05
22251,20.0,4.7,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28,21,50,0.916666667,
22252,21.0,4.6,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20,25,20,35
22253,36.0,4.6,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,29,17,45,17,50
22254,25.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,,Urban,11,08,15,08,20
22255,31.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,08,15,08,30
22256,23.0,4.8,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,17,10,17,20
22257,32.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,18,45,0.791666667,
22258,24.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,13,22,50,22,55
22259,36.0,5.0,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,09,15,09,25
22260,37.0,4.8,Windy,Jam,1,Snack,motorcycle,0.0,No,Urban,25,20,45,20,55
22261,31.0,4.8,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,23,35,23,40
22262,20.0,4.5,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,12,18,55,0.791666667,
22263,22.0,4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,18,55,0.791666667,
22264,29.0,4.8,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,0.875,,21,15
22265,30.0,4.5,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,21,45,21,50
22266,23.0,4.6,Cloudy,Medium,0,Meal,motorcycle,,No,Urban,34,17,15,17,30
22267,32.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,26,08,40,08,50
22268,31.0,4.7,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,17,45,17,50
22269,23.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,21,50,22,05
22270,36.0,4.1,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,35,17,25,17,35
22271,26.0,4.6,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,10,23,45,1,
22272,22.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Urban,11,23,40,23,45
22273,22.0,3.1,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,34,22,15,22,25
22274,33.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,25,23,45,23,50
22275,21.0,4.9,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,23,0.625,,15,10
22276,33.0,4.6,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,11,55,12,10
22277,22.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,23,10,23,25
22278,32.0,4.6,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,10,50,11,05
22279,38.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,10,50,0.458333333,
22280,35.0,4.9,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,25,18,40,18,45
22281,30.0,4.1,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,47,21,20,21,35
22282,15.0,1.0,,,3,Buffet,electric_scooter,2.0,Yes,Metropolitian,44,,,21,35
22283,35.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,25,22,10,22,25
22284,37.0,3.6,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,37,18,10,18,25
22285,39.0,4.7,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,26,18,45,0.791666667,
22286,31.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,23,45,23,55
22287,35.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Urban,29,10,10,10,15
22288,34.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,11,45,11,50
22289,28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,18,40,18,55
22290,33.0,4.6,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,19,18,20,18,25
22291,,,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,16,,,15,30
22292,30.0,5.0,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,24,0.458333333,,11,15
22293,22.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,20,15,20,25
22294,39.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,23,50,1,
22295,34.0,3.8,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,32,20,40,20,50
22296,28.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,17,45,17,55
22297,38.0,4.8,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,16,30,16,40
22298,27.0,4.5,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,22,55,23,10
22299,38.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,23,40,23,50
22300,24.0,4.1,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,19,35,19,50
22301,34.0,4.8,Sandstorms,Low,1,Snack,scooter,,No,Urban,16,23,40,23,50
22302,23.0,5.0,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,17,10,17,15
22303,20.0,4.5,Sunny,High,1,Drinks,scooter,1.0,No,Urban,15,0.5,,12,15
22304,38.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,17,30,17,35
22305,39.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,19,10,19,20
22306,21.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20,20,20,35
22307,33.0,4.1,Stormy,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,36,18,50,0.791666667,
22308,39.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,51,21,50,21,55
22309,34.0,4.5,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,28,18,20,18,30
22310,26.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,17,17,35,17,45
22311,32.0,5.0,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,19,20,19,25
22312,33.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,,No,Metropolitian,26,19,20,19,25
22313,28.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,1,,24,10
22314,39.0,4.2,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,44,11,55,12,10
22315,37.0,4.7,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,19,15,25,15,40
22316,26.0,4.8,Windy,Jam,2,Meal,scooter,0.0,No,Urban,12,21,55,22,10
22317,25.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,10,09,35,09,45
22318,25.0,4.5,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,23,20,45,20,50
22319,30.0,5.0,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,29,13,30,13,45
22320,21.0,4.8,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,21,40,21,55
22321,23.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,18,08,45,0.375,
22322,38.0,4.8,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,30,18,40,18,45
22323,38.0,4.8,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,27,22,40,22,50
22324,32.0,4.7,Cloudy,High,2,Drinks,scooter,0.0,No,Metropolitian,37,14,25,14,30
22325,29.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,39,21,20,21,30
22326,32.0,4.6,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,21,17,35,17,45
22327,38.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,,23,10,50,10,55
22328,34.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15,08,25,08,35
22329,31.0,4.9,Stormy,Low,2,Snack,motorcycle,0.0,No,Urban,19,22,25,22,30
22330,32.0,4.9,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,18,40,18,55
22331,20.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,11,08,55,09,10
22332,25.0,4.6,Stormy,Low,2,Snack,electric_scooter,1.0,No,Urban,15,23,40,23,50
22333,25.0,4.9,Windy,Low,2,Snack,motorcycle,0.0,,Urban,10,23,35,23,40
22334,21.0,4.8,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,29,18,20,18,35
22335,35.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,50,20,50,20,55
22336,27.0,4.7,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,21,12,20,12,35
22337,29.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,19,50,0.833333333,
22338,22.0,4.6,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,09,45,09,50
22339,38.0,4.7,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,18,45,18,55
22340,39.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,09,55,0.416666667,
22341,26.0,5.0,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,15,17,25,17,30
22342,28.0,4.8,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,08,30,08,35
22343,27.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,17,35,17,40
22344,27.0,4.7,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,19,25,19,30
22345,33.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20,50,0.875,
22346,36.0,4.3,Cloudy,High,2,Snack,motorcycle,0.0,No,Metropolitian,34,13,15,13,30
22347,35.0,5.0,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,08,30,08,35
22348,20.0,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,22,35,22,50
22349,33.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,18,10,18,15
22350,38.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,18,40,18,55
22351,37.0,3.7,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,18,50,18,55
22352,23.0,4.8,Fog,Low,1,Snack,scooter,1.0,No,Urban,12,23,40,23,45
22353,26.0,4.8,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,14,1,,24,05
22354,34.0,4.0,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,17,10,17,20
22355,33.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,22,50,22,55
22356,29.0,5.0,Fog,Medium,0,Meal,motorcycle,1.0,Yes,Urban,44,0.75,,18,10
22357,22.0,4.9,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,26,17,30,17,45
22358,37.0,4.5,Sunny,High,2,Meal,motorcycle,1.0,No,Metropolitian,23,14,10,14,15
22359,21.0,4.8,Fog,Jam,0,Meal,motorcycle,2.0,No,Semi-Urban,48,21,25,21,40
22360,28.0,4.6,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,11,40,11,45
